Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
denny mccarthy,0.18,-0.53,-0.71,0.17,-1.07,-0.89,2,0
denny mccarthy,2.14,0.24,-0.39,-0.51,-0.65,1.49,3,0
denny mccarthy,1.44,0.16,0.13,0.8,1.09,2.53,4,0
nicolai hojgaard,-3.14,0.16,-0.49,0.43,0.1,-3.04,1,0
nicolai hojgaard,1.67,0.14,-0.56,-0.14,-0.56,1.11,2,0
nicolai hojgaard,0.27,0.13,0.08,0.02,0.22,0.49,3,0
nicolai hojgaard,0.8,1.17,3.69,-0.14,4.73,5.53,4,0
shane lowry,-0.86,-1.29,0.72,1.38,0.82,-0.04,1,0
shane lowry,0.7,0.54,0.6,0.26,1.41,2.11,2,0
shane lowry,-0.06,0.85,1.43,1.26,3.55,3.49,3,0
shane lowry,-2.11,-0.66,0.76,-0.46,-0.36,-2.47,4,0
keith mitchell,0.66,-0.53,0.02,-0.19,-0.7,-0.04,1,0
keith mitchell,-0.43,-1.04,0.86,0.72,0.54,0.11,2,0
keith mitchell,2.67,0.52,0.3,1,1.82,4.49,3,0
keith mitchell,-1.85,0.3,0.02,0.05,0.38,-1.47,4,0
kristoffer reitan,4.58,0.04,-1.32,0.66,-0.62,3.96,1,0
kristoffer reitan,-0.9,-0.9,-0.42,1.32,0.01,-0.89,2,0
kristoffer reitan,1.98,-0.28,-0.9,-1.31,-2.49,-0.51,3,0
kristoffer reitan,0.85,0.07,-1.48,1.09,-0.32,0.53,4,0
justin rose,2.37,0.37,1.21,-0.99,0.59,2.96,1,0
justin rose,1.63,1.1,-0.95,-0.67,-0.52,1.11,2,0
justin rose,0.54,0.13,0.04,-0.23,-0.05,0.49,3,0
justin rose,-1.91,-0.77,-0.44,0.65,-0.56,-2.47,4,0
kurt kitayama,-2.3,-0.2,1.32,0.14,1.26,-1.04,1,0
kurt kitayama,-0.06,-0.27,4.58,-0.14,4.17,4.11,2,0
kurt kitayama,-0.24,-1.46,0.69,-0.51,-1.27,-1.51,3,0
kurt kitayama,-0.81,-0.18,0.27,1.25,1.33,0.53,4,0
brian harman,-0.45,-1,5.29,-1.89,2.4,1.96,1,0
brian harman,-1.95,-0.01,-1.55,0.63,-0.94,-2.89,2,0
brian harman,-0.15,0.95,2.4,1.29,4.64,4.49,3,0
brian harman,0.59,0.52,0.23,-2.82,-2.07,-1.47,4,0
nick taylor,0.36,-2.15,1.96,-0.22,-0.4,-0.04,1,0
nick taylor,2.07,-0.69,-3.92,-1.36,-5.96,-3.89,2,0
nick taylor,1.33,0.45,0.67,1.04,2.15,3.49,3,0
nick taylor,1.02,1.17,-0.2,0.54,1.51,2.53,4,0
daniel berger,-2.43,1.24,-0.76,-0.09,0.39,-2.04,1,0
daniel berger,-2.23,1.62,1.38,-0.66,2.34,0.11,2,0
daniel berger,0.29,0.54,1.71,-0.06,2.19,2.49,3,0
daniel berger,0.91,1.68,-1.25,0.19,0.61,1.53,4,0
