Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
charley hoffman,3.16,0.36,-0.67,-0.69,-1,2.16,2,0
charley hoffman,-1.75,-1.14,2.04,0.54,1.44,-0.31,3,0
charley hoffman,-0.64,-0.94,1,-2,-1.95,-2.59,4,0
jeffrey kang,-0.46,0.44,0.3,0.67,1.41,0.95,1,0
jeffrey kang,-2.38,1.37,0.95,1.22,3.54,1.16,2,0
jeffrey kang,-0.56,0.96,-0.01,0.29,1.25,0.69,3,0
jeffrey kang,0.2,-2.48,-0.68,0.37,-2.79,-2.59,4,0
jonathan byrd,1.7,1.27,0.15,-1.17,0.25,1.95,1,0
jonathan byrd,3.21,1.5,-2.6,-2.95,-4.05,-0.84,2,0
jonathan byrd,-0.14,1.22,-1.07,-0.33,-0.18,-0.31,3,0
jonathan byrd,-1.4,1.7,-0.97,-0.93,-0.19,-1.59,4,0
chad ramey,0.91,0.3,0.32,0.43,1.05,1.95,1,0
chad ramey,0.63,0.18,1.4,-0.06,1.53,2.16,2,0
chad ramey,-3.67,-0.54,-0.13,0.03,-0.65,-4.31,3,0
chad ramey,-0.29,0.76,0.83,-1.89,-0.3,-0.59,4,0
jordan smith,0.76,-0.54,2.04,-0.31,1.2,1.95,1,0
jordan smith,-0.26,-0.2,2.32,-0.7,1.42,1.16,2,0
jordan smith,-0.89,0.37,-1.69,0.89,-0.42,-1.31,3,0
jordan smith,-0.86,-2.13,0.34,0.06,-1.73,-2.59,4,0
thorbjorn olesen,-1.88,0.04,-0.74,0.53,-0.17,-2.05,1,0
thorbjorn olesen,1.52,1.21,-0.58,1.01,1.63,3.16,2,0
thorbjorn olesen,0.01,0.29,-0.6,-0.01,-0.32,-0.31,3,0
thorbjorn olesen,0.68,-0.34,-2.53,-0.39,-3.26,-2.59,4,0
hank lebioda,1.35,2.06,0.22,0.32,2.6,3.95,1,0
hank lebioda,0.97,0.25,-1,-0.07,-0.81,0.16,2,0
hank lebioda,0.46,-0.95,-0.05,-1.77,-2.77,-2.31,3,0
hank lebioda,-3.9,-0.19,1.21,-0.7,0.31,-3.59,4,0
rasmus hojgaard,-2.83,0.2,0.97,0.61,1.78,-1.05,1,0
rasmus hojgaard,0.53,0.46,1.02,1.15,2.63,3.16,2,0
rasmus hojgaard,1.48,-0.67,-2.22,1.1,-1.8,-0.31,3,0
rasmus hojgaard,-3.1,0.55,-1.7,0.65,-0.49,-3.59,4,0
yongjun bae,-0.27,0.89,0.12,0.22,1.23,0.95,1,0
yongjun bae,3.34,-0.73,-0.34,-0.11,-1.18,2.16,2,0
yongjun bae,-0.43,-0.92,-0.31,-0.66,-1.89,-2.31,3,0
yongjun bae,-0.08,0.3,-1.4,-1.41,-2.51,-2.59,4,0
mackenzie hughes,0.82,0.39,1.93,0.82,3.14,3.95,1,0
mackenzie hughes,-0.36,1.5,0.41,-2.39,-0.48,-0.84,2,0
mackenzie hughes,-1.42,1.63,-2.57,-0.95,-1.89,-3.31,3,0
mackenzie hughes,1.41,0.07,-1.4,-2.66,-4,-2.59,4,0
lanto griffin,1.79,0.42,1.31,0.44,2.17,3.95,1,0
lanto griffin,0.8,-1.44,-0.65,0.45,-1.64,-0.84,2,0
lanto griffin,-1.59,-0.15,-3.61,0.03,-3.73,-5.31,3,0
lanto griffin,-2.89,-0.95,0.88,0.37,0.3,-2.59,4,0
john vanderlaan,-0.33,0.76,0.85,0.67,2.28,1.95,1,0
john vanderlaan,0.32,0.43,-0.55,0.95,0.84,1.16,2,0
john vanderlaan,0.56,-0.63,-1.31,-0.94,-2.87,-2.31,3,0
john vanderlaan,-2.03,-0.5,-3.75,0.69,-3.56,-5.59,4,0
zac blair,-0.55,-0.22,0.58,-0.85,-0.49,-1.05,1,0
zac blair,0.96,0.59,1.24,0.37,2.19,3.16,2,0
zac blair,-0.19,-0.5,-1.58,-1.04,-3.12,-3.31,3,0
zac blair,-3.14,-0.92,0.41,-0.94,-1.45,-4.59,4,0
danny willett,-0.57,1.39,-1.05,0.18,0.53,-0.05,1,0
danny willett,-0.8,0.85,0.91,0.19,1.95,1.16,2,0
danny willett,-0.79,-0.94,0.74,-0.32,-0.52,-1.31,3,0
danny willett,-1.53,-0.68,-0.47,-3.91,-5.05,-6.59,4,0
christiaan bezuidenhout,2.77,-0.85,-0.34,-0.63,-1.81,0.95,1,0
christiaan bezuidenhout,-0.87,0.95,0.3,-1.23,0.03,-0.84,2,0
christiaan bezuidenhout,0,0,0,0,0,0,3,0
christiaan bezuidenhout,0,0,0,0,0,0,4,0
scott piercy,0.38,1.07,-3.66,0.16,-2.43,-2.05,1,0
scott piercy,-1.26,1.12,1.42,0.87,3.41,2.16,2,0
scott piercy,0,0,0,0,0,0,3,0
scott piercy,0,0,0,0,0,0,4,0
haotong li,0.13,-0.29,0.84,0.27,0.82,0.95,1,0
haotong li,-1.73,0.22,1.22,-0.56,0.89,-0.84,2,0
haotong li,0,0,0,0,0,0,3,0
haotong li,0,0,0,0,0,0,4,0
